source_type,source_name,RA,DEC,z_hetdex,z_hetdex_conf
lae,HETDEX J015703.68-005301.4,29.26534,-0.883733,3.250996,0.95
lae,HETDEX J022259.21-005300.2,35.746727,-0.883377,2.0202215,0.95
lae,HETDEX J003807.74-005259.7,9.532237,-0.883241,2.3488464,0.95
lae,HETDEX J021008.65-005258.2,32.536037,-0.8828431,2.6021845,0.95
lae,HETDEX J022531.48-005258.1,36.38116,-0.8828,3.0059924,0.95
lae,HETDEX J022438.74-005258.1,36.1614,-0.882797,2.0648346,0.95
lae,HETDEX J011208.54-005255.0,18.035587,-0.881932,2.1613677,0.95
lae,HETDEX J022530.19-005253.9,36.375793,-0.881642,2.5742416,0.95
lae,HETDEX J013227.00-005253.2,23.11248,-0.881452,2.7428703,0.95
lae,HETDEX J022527.98-005253.0,36.36657,-0.881381,2.7155528,0.95
lae,HETDEX J011210.42-005252.5,18.043428,-0.881253,2.5363183,0.95
lae,HETDEX J021751.86-005248.8,34.46608,-0.880225,2.8331175,0.95
lae,HETDEX J022146.99-005248.7,35.445805,-0.88020694,2.741381,0.95
lae,HETDEX J014207.27-005248.0,25.530287,-0.88,2.4139726,0.95
lae,HETDEX J013550.61-005246.7,23.960863,-0.879637,2.370676,0.95
lae,HETDEX J014206.66-005246.6,25.527735,-0.87960595,2.215616,0.95
lae,HETDEX J022454.67-005245.4,36.227783,-0.87927794,2.5779443,0.95
lae,HETDEX J013241.87-005243.8,23.174438,-0.878834,2.4828513,0.95
lae,HETDEX J003806.73-005235.6,9.528058,-0.876542,3.013834,0.7417107
lae,HETDEX J022458.60-005235.3,36.24416,-0.876484,2.1790745,0.95
lae,HETDEX J015629.70-005234.2,29.12377,-0.876172,2.5513346,0.95
lae,HETDEX J013720.02-005232.5,24.333431,-0.87570006,2.8103344,0.95
lae,HETDEX J015630.43-005231.1,29.126806,-0.87530094,2.5453527,0.95
lae,HETDEX J015630.55-005230.4,29.127287,-0.875121,2.5526507,0.95
agn,HETDEX J013537.34-005227.8,23.905598,-0.8743896,1.933,1.0
agn,HETDEX J013537.34-005227.8,23.905598,-0.8743896,1.933,1.0
agn,HETDEX J013537.34-005227.8,23.905598,-0.8743896,1.933,1.0
agn,HETDEX J013537.34-005227.8,23.905598,-0.8743896,1.933,1.0
lae,HETDEX J021628.71-005226.5,34.11962,-0.874032,2.8270943,0.95
lae,HETDEX J015658.00-005225.6,29.241655,-0.8737679,3.0384197,0.95
lae,HETDEX J021627.99-005223.4,34.11664,-0.87317693,2.4923875,0.95
lae,HETDEX J021007.85-005221.6,32.532707,-0.87267,2.7942064,0.95
lae,HETDEX J003747.79-005217.8,9.449138,-0.87161696,2.0188313,0.33200777
lae,HETDEX J020945.86-005217.2,32.441086,-0.871435,2.5540168,0.95
lae,HETDEX J013545.53-005216.9,23.939707,-0.871365,2.0277998,0.95
lae,HETDEX J022244.31-005216.6,35.684605,-0.871278,2.6123633,0.95
lae,HETDEX J010306.84-005211.2,15.778493,-0.86977494,3.1963778,0.95
lae,HETDEX J015459.06-005210.9,28.746092,-0.869687,2.2988687,0.95
lae,HETDEX J010313.26-005210.8,15.805266,-0.8696699,2.4043787,0.95
lae,HETDEX J010237.86-005210.1,15.657762,-0.869476,2.3207805,0.95
lae,HETDEX J015947.69-005209.1,29.948713,-0.869192,2.5337427,0.95
lae,HETDEX J021722.20-005208.9,34.342506,-0.869139,1.9980218,0.95
agn,HETDEX J022432.25-005203.6,36.134384,-0.867667,2.731,1.0
lae,HETDEX J022200.20-005203.1,35.50082,-0.86754,2.1809177,0.95
lae,HETDEX J012747.36-005201.6,21.947319,-0.867104,2.0994675,0.95
lae,HETDEX J021745.28-005200.5,34.43866,-0.866814,2.667689,0.95
lae,HETDEX J015438.69-005159.6,28.661228,-0.866549,2.671277,0.95
lae,HETDEX J010250.92-005157.3,15.71217,-0.865924,2.067542,0.95
lae,HETDEX J013322.57-005156.7,23.34404,-0.8657591,2.2793431,0.95
lae,HETDEX J015946.27-005156.2,29.942791,-0.865624,2.4229085,0.95
lae,HETDEX J013727.04-005155.3,24.362654,-0.86535203,2.183057,0.95
lae,HETDEX J010322.51-005152.4,15.843785,-0.864553,2.7890973,0.95
lae,HETDEX J015437.80-005151.1,28.657486,-0.864191,2.6709478,0.95
lae,HETDEX J015947.30-005148.7,29.947065,-0.863531,2.2241406,0.95
lae,HETDEX J015800.94-005145.9,29.503904,-0.862754,2.5546916,0.95
lae,HETDEX J021722.36-005143.2,34.34317,-0.861998,2.5581474,0.95
lae,HETDEX J013323.85-005140.9,23.349379,-0.86135,2.225037,0.95
lae,HETDEX J022204.86-005140.1,35.52025,-0.8611271,2.5143075,0.95
lae,HETDEX J022436.54-005138.0,36.152252,-0.860556,2.1249416,0.95
lae,HETDEX J021744.64-005137.7,34.436012,-0.860468,2.5593653,0.95
lae,HETDEX J022526.29-005135.8,36.35954,-0.859942,2.938759,0.95
lae,HETDEX J011201.92-005133.9,18.00801,-0.859413,2.7526538,0.90288144
lae,HETDEX J015808.47-005133.7,29.53529,-0.859371,2.82637,0.95
lae,HETDEX J022306.86-005133.1,35.778584,-0.859197,2.0534632,0.95
lae,HETDEX J013706.43-005129.6,24.276802,-0.858223,2.1922975,0.95
lae,HETDEX J022204.33-005128.0,35.518024,-0.857766,3.3696804,0.9499574
lae,HETDEX J021946.06-005125.7,34.941914,-0.857137,2.1883729,0.95
lae,HETDEX J010245.43-005124.3,15.689293,-0.856759,2.4603803,0.95
lae,HETDEX J021716.94-005123.8,34.320602,-0.85661,2.2761178,0.95
lae,HETDEX J015431.18-005123.7,28.629902,-0.8565909,1.9677668,0.95
lae,HETDEX J022435.68-005120.6,36.148685,-0.855735,3.3770194,0.95
lae,HETDEX J013231.86-005119.1,23.132734,-0.8553069,3.1962128,0.5891831
lae,HETDEX J021715.29-005117.5,34.313717,-0.854872,2.3184602,0.95
lae,HETDEX J010246.49-005114.5,15.693713,-0.854035,2.969632,0.95
lae,HETDEX J020954.97-005112.1,32.47906,-0.853357,3.0793147,0.9414195
lae,HETDEX J010316.28-005109.7,15.817826,-0.852708,2.2324016,0.95
lae,HETDEX J015630.57-005109.4,29.127378,-0.85260093,2.0259235,0.269259
lae,HETDEX J010230.53-005109.2,15.627199,-0.85256106,2.7022808,0.95
lae,HETDEX J020955.45-005106.9,32.481052,-0.851915,2.2097328,0.95
lae,HETDEX J012753.94-005105.3,21.97475,-0.851485,3.4295893,0.7529645
lae,HETDEX J022211.46-005105.1,35.547756,-0.8514279,2.018181,0.10820046
lae,HETDEX J021246.66-005104.0,33.19441,-0.851117,2.4829168,0.95
lae,HETDEX J013316.53-005100.9,23.31887,-0.85025394,2.897783,0.93911755
lae,HETDEX J021248.21-005100.5,33.200882,-0.85014194,2.395122,0.95
lae,HETDEX J021755.19-005100.2,34.47996,-0.850046,3.2628531,0.7778988
lae,HETDEX J013643.52-005057.9,24.181313,-0.84941,2.6591566,0.95
lae,HETDEX J022441.68-005054.9,36.173668,-0.848583,3.31748,0.95
lae,HETDEX J021747.02-005043.5,34.44592,-0.845417,2.4915154,0.95
lae,HETDEX J021725.94-005041.5,34.358097,-0.844868,2.1054244,0.95
lae,HETDEX J021709.37-005038.9,34.289043,-0.844133,2.4411507,0.95
lae,HETDEX J011211.61-005037.8,18.048391,-0.843838,2.4368227,0.61382425
lae,HETDEX J010331.51-005037.7,15.881297,-0.8438,3.1819687,0.95
lae,HETDEX J010310.74-005036.9,15.794747,-0.8435732,2.4937286,0.95
lae,HETDEX J014149.90-005036.6,25.457924,-0.843498,2.015137,0.95
lae,HETDEX J013548.93-005034.9,23.95387,-0.843035,2.2299,0.95
lae,HETDEX J010240.04-005034.9,15.66682,-0.8430341,2.0865984,0.95
lae,HETDEX J021311.00-005032.5,33.295822,-0.84235007,3.0368643,0.95
lae,HETDEX J021715.39-005032.1,34.314133,-0.842249,1.938911,0.95
lae,HETDEX J010237.97-005030.1,15.658199,-0.841698,2.4696858,0.95
lae,HETDEX J021723.02-005027.1,34.345924,-0.840867,3.3638139,0.86040753
lae,HETDEX J015510.14-005027.0,28.792253,-0.840837,2.2023358,0.95
agn,HETDEX J015641.85-005026.6,29.174366,-0.840732,2.073,1.0
agn,HETDEX J015641.85-005026.6,29.174366,-0.840732,2.073,1.0
agn,HETDEX J015641.85-005026.6,29.174366,-0.840732,2.073,1.0
agn,HETDEX J015641.85-005026.6,29.174366,-0.840732,2.073,1.0
agn,HETDEX J015641.85-005026.6,29.174366,-0.840732,2.073,1.0
agn,HETDEX J015641.85-005026.6,29.174366,-0.840732,2.073,1.0
lae,HETDEX J010323.28-005026.6,15.846998,-0.840715,2.5554652,0.95
lae,HETDEX J022447.79-005022.7,36.199116,-0.83964,1.9691739,0.95
lae,HETDEX J010325.79-005021.4,15.857459,-0.839286,2.5507176,0.95
oii,HETDEX J013323.86-005020.9,23.349415,-0.83914495,2.5574374,0.36096436
lae,HETDEX J010311.19-005020.5,15.796645,-0.83904,3.3385859,0.4459609
lae,HETDEX J022427.92-005019.3,36.116333,-0.838687,3.3237262,0.95
lae,HETDEX J021709.72-005018.9,34.29052,-0.838571,3.2672877,0.8059679
lae,HETDEX J021241.40-005014.5,33.172497,-0.837371,2.8404083,0.95
lae,HETDEX J010239.24-005013.5,15.663514,-0.837073,2.630523,0.95
lae,HETDEX J013626.94-005011.3,24.112242,-0.83646595,2.2750478,0.95
lae,HETDEX J013310.11-005008.3,23.29212,-0.835641,2.785682,0.19358711
lae,HETDEX J021710.82-005007.0,34.295082,-0.83527297,2.131639,0.95
lae,HETDEX J015710.68-004957.4,29.294508,-0.832602,3.0289001,0.47285867
lae,HETDEX J015526.11-004957.3,28.858791,-0.832588,2.5496886,0.95
lae,HETDEX J015725.77-004956.2,29.357374,-0.832274,2.2883778,0.95
lae,HETDEX J022234.21-004953.0,35.64252,-0.831393,1.9635296,0.95
lae,HETDEX J013232.81-004953.0,23.136723,-0.83139205,2.7331364,0.95
lae,HETDEX J022330.19-004947.0,35.875774,-0.82971174,2.6858826,0.95
lae,HETDEX J021234.81-004930.4,33.145035,-0.8251,1.9309459,0.95
lae,HETDEX J013233.88-004929.2,23.14116,-0.82478803,2.1292036,0.95
lae,HETDEX J022531.58-004926.3,36.381603,-0.82397735,3.362267,0.95
lae,HETDEX J022531.58-004926.3,36.381603,-0.82397735,3.362267,0.95
lae,HETDEX J022441.74-004922.8,36.173897,-0.823008,2.0166671,0.95
lae,HETDEX J022517.90-004910.6,36.324593,-0.81962293,2.2777882,0.2723729
lae,HETDEX J013327.56-004908.3,23.36483,-0.818984,2.2197797,0.95
lae,HETDEX J021228.83-004905.3,33.120113,-0.8181409,2.0553064,0.95
lae,HETDEX J015428.77-004858.9,28.619858,-0.816354,2.478005,0.95
lae,HETDEX J021627.35-004857.5,34.11397,-0.81596,2.4662216,0.95
lae,HETDEX J015427.97-004853.4,28.616549,-0.81484294,2.3770037,0.95
lae,HETDEX J021803.57-004850.2,34.51487,-0.813934,2.9521961,0.95
lae,HETDEX J014404.87-004849.8,26.020311,-0.813829,2.8699229,0.93338764
lae,HETDEX J015627.99-004846.1,29.116642,-0.81281,2.4954574,0.95
lae,HETDEX J015729.11-004841.9,29.371311,-0.811629,3.2348356,0.95
lae,HETDEX J010243.43-004838.9,15.680948,-0.810796,3.3348584,0.95
lae,HETDEX J021243.21-004838.4,33.18005,-0.81065494,3.149764,0.95
lae,HETDEX J021626.96-004837.2,34.11235,-0.81032294,2.1866696,0.95
lae,HETDEX J022516.89-004835.2,36.32036,-0.809787,2.582248,0.53928846
lae,HETDEX J021642.98-004834.1,34.179066,-0.809483,2.3391788,0.95
lae,HETDEX J022247.56-004831.5,35.698174,-0.808747,3.3315258,0.63018376
lae,HETDEX J015428.67-004826.6,28.619469,-0.8074,2.2749248,0.95
lae,HETDEX J013321.50-004826.2,23.339563,-0.80728906,2.2601137,0.7795274
lae,HETDEX J013321.50-004826.2,23.339563,-0.80728906,2.2601137,0.7795274
lae,HETDEX J014403.17-004825.6,26.013208,-0.8070979,2.366784,0.6272431
lae,HETDEX J010327.30-004821.9,15.863767,-0.806094,2.4828594,0.95
lae,HETDEX J021651.27-004821.6,34.21363,-0.805997,2.3357394,0.95
lae,HETDEX J013708.82-004819.7,24.286749,-0.805465,2.7905037,0.95
lae,HETDEX J015653.57-004817.3,29.223228,-0.804814,2.3471022,0.95
lae,HETDEX J013707.41-004814.1,24.28088,-0.803918,2.4990606,0.65124995
lae,HETDEX J022506.62-004811.0,36.277603,-0.80306,2.3489041,0.95
lae,HETDEX J015437.62-004810.3,28.656748,-0.80285,3.2150059,0.95
lae,HETDEX J010321.45-004802.4,15.839389,-0.80067396,2.4261174,0.95
lae,HETDEX J013706.27-004759.8,24.276108,-0.7999566,2.194774,0.95
lae,HETDEX J015439.33-004759.6,28.663868,-0.799902,2.694711,0.95
lae,HETDEX J022507.59-004759.4,36.281605,-0.7998376,2.365344,0.95
lae,HETDEX J022507.59-004759.4,36.281605,-0.7998376,2.365344,0.95
lae,HETDEX J015453.46-004758.5,28.722765,-0.799594,2.110279,0.95
lae,HETDEX J022326.86-004758.4,35.861927,-0.799547,2.959429,0.95
lae,HETDEX J014412.54-004753.7,26.052235,-0.798251,2.0187736,0.95
lae,HETDEX J005613.40-004752.5,14.055824,-0.79791707,3.1071825,0.83383375
lae,HETDEX J015655.12-004752.0,29.229673,-0.797787,3.0195203,0.95
lae,HETDEX J021650.92-004746.5,34.212177,-0.796244,2.9198596,0.95
lae,HETDEX J021813.33-004741.1,34.55553,-0.79474,2.6553555,0.95
lae,HETDEX J021246.38-004735.0,33.193253,-0.793052,3.2551675,0.95
lae,HETDEX J015731.68-004734.3,29.381996,-0.792849,2.4799876,0.95
lae,HETDEX J015452.59-004734.2,28.719112,-0.792829,2.220561,0.95
lae,HETDEX J015532.04-004733.2,28.88352,-0.79254603,2.7669213,0.95
lae,HETDEX J021317.44-004730.1,33.322647,-0.79168403,2.2993298,0.95
lae,HETDEX J022435.40-004729.4,36.14751,-0.79150206,2.4568253,0.95
lae,HETDEX J013714.69-004729.2,24.311213,-0.791454,2.1562665,0.95
agn,HETDEX J022242.77-004728.6,35.678207,-0.79127,2.634,1.0
lae,HETDEX J021715.20-004728.0,34.313347,-0.79112,2.6050649,0.40491894
lae,HETDEX J015530.77-004720.1,28.878216,-0.78893,1.9440453,0.3320877
lae,HETDEX J010330.23-004718.4,15.875971,-0.788438,2.545114,0.95
lae,HETDEX J015531.77-004714.8,28.882355,-0.787438,2.875946,0.95
lae,HETDEX J015733.31-004713.0,29.388773,-0.786952,2.1302078,0.95
lae,HETDEX J013642.72-004712.6,24.178009,-0.786821,2.1799715,0.95
lae,HETDEX J010332.20-004710.9,15.884168,-0.78637105,3.4008732,0.9413806
lae,HETDEX J022221.54-004710.6,35.589745,-0.7862719,3.049067,0.7295012
lae,HETDEX J014423.62-004708.9,26.098429,-0.785803,2.5527909,0.95
lae,HETDEX J022221.04-004706.4,35.587677,-0.785114,3.0299864,0.95
lae,HETDEX J021807.21-004703.9,34.53003,-0.78441805,2.3356981,0.95
lae,HETDEX J021645.29-004700.5,34.188713,-0.783463,3.1215005,0.95
lae,HETDEX J015532.53-004658.0,28.885525,-0.782768,2.1103199,0.95
lae,HETDEX J013239.32-004656.8,23.163849,-0.78244895,1.9961293,0.95
lae,HETDEX J022318.93-004648.0,35.82888,-0.779989,1.9515579,0.95
lae,HETDEX J022520.65-004644.5,36.33606,-0.779033,2.1650784,0.95
lae,HETDEX J022318.00-004641.7,35.82501,-0.778246,2.3958218,0.95
lae,HETDEX J010253.75-004641.4,15.723967,-0.77817893,3.0477262,0.9050532
lae,HETDEX J015455.29-004636.7,28.730383,-0.776851,3.1993475,0.95
lae,HETDEX J022434.46-004634.2,36.143585,-0.7761571,2.5795484,0.95
lae,HETDEX J005217.78-004632.1,13.074078,-0.775583,2.9319217,0.95
lae,HETDEX J013634.85-004628.6,24.145216,-0.77461094,2.616905,0.95
lae,HETDEX J022428.05-004626.4,36.11689,-0.774011,2.9035676,0.95
lae,HETDEX J013711.33-004622.6,24.297216,-0.77293295,2.8689349,0.6893218
lae,HETDEX J015527.04-004613.0,28.86267,-0.770289,2.0106359,0.95
lae,HETDEX J021755.72-004613.0,34.481735,-0.77005666,2.6047711,0.17925614
lae,HETDEX J021755.51-004611.5,34.481735,-0.77005666,2.6047711,0.95
lae,HETDEX J021648.14-004610.4,34.200565,-0.7695671,2.6510525,0.95
lae,HETDEX J013247.94-004609.6,23.199747,-0.769332,2.2600315,0.95
lae,HETDEX J021632.23-004608.3,34.134304,-0.768982,2.5767348,0.95
lae,HETDEX J021633.56-004602.8,34.139824,-0.7674351,2.89176,0.95
lae,HETDEX J021717.73-004601.4,34.323875,-0.767056,2.7824318,0.95
lae,HETDEX J021248.00-004558.8,33.19998,-0.76632005,1.9507267,0.95
lae,HETDEX J013249.19-004557.2,23.204973,-0.765878,2.9643824,0.95
lae,HETDEX J013320.15-004555.3,23.333963,-0.765348,2.372791,0.95
lae,HETDEX J022210.27-004546.4,35.542778,-0.76289403,2.3985205,0.95
lae,HETDEX J021824.95-004545.6,34.603977,-0.76265436,2.4121048,0.5482067
lae,HETDEX J005211.43-004545.4,13.04763,-0.762615,2.2793844,0.29879048
lae,HETDEX J015519.99-004533.8,28.833296,-0.759397,3.043489,0.7597454
lae,HETDEX J022154.87-004533.8,35.47861,-0.759389,2.027084,0.95
lae,HETDEX J021648.31-004528.8,34.201286,-0.757993,3.1066475,0.95
lae,HETDEX J022212.17-004527.3,35.55069,-0.757595,1.9559677,0.8424831
lae,HETDEX J022209.81-004527.3,35.54089,-0.757583,3.0017142,0.17452401
lae,HETDEX J013719.04-004525.3,24.329338,-0.757015,2.299379,0.95
lae,HETDEX J015434.32-004522.6,28.643013,-0.756273,2.0786002,0.1657377
lae,HETDEX J013703.00-004520.4,24.262516,-0.755667,3.187852,0.7114506
lae,HETDEX J022503.12-004518.6,36.263004,-0.755169,3.3406587,0.95
lae,HETDEX J015657.70-004516.1,29.240396,-0.754463,2.6159012,0.95
lae,HETDEX J022224.30-004514.8,35.60126,-0.7541099,3.0083623,0.95
lae,HETDEX J022133.49-004514.3,35.389545,-0.75397694,2.3643157,0.95
lae,HETDEX J021643.89-004512.7,34.182865,-0.753526,2.6543512,0.95
lae,HETDEX J014339.30-004511.9,25.91377,-0.7532929,2.0922673,0.95
lae,HETDEX J005539.35-004511.5,13.913939,-0.753193,2.4248996,0.95
lae,HETDEX J022147.41-004511.4,35.447548,-0.753172,2.671943,0.95
lae,HETDEX J015444.22-004507.2,28.684256,-0.751994,2.6395743,0.95
lae,HETDEX J010257.54-004505.4,15.739769,-0.7515,1.9905427,0.95
lae,HETDEX J015459.93-004504.3,28.7497,-0.751195,2.9337733,0.95
agn,HETDEX J010257.25-004504.0,15.738534,-0.751098,3.214,1.0
lae,HETDEX J013642.05-004500.3,24.17519,-0.75009,2.9265573,0.50407225
lae,HETDEX J005150.93-004448.6,12.962195,-0.74684,2.79995,0.95
lae,HETDEX J021735.02-004447.6,34.395905,-0.74655,2.3676481,0.95
lae,HETDEX J005533.34-004444.7,13.888928,-0.745756,2.8801253,0.12111683
lae,HETDEX J015657.97-004444.7,29.241545,-0.745742,3.3161883,0.8687551
lae,HETDEX J011603.99-004439.5,19.016605,-0.744297,2.9587872,0.95
lae,HETDEX J022323.96-004437.2,35.84983,-0.743663,2.4421458,0.95
lae,HETDEX J005129.70-004436.1,12.873737,-0.743351,2.967896,0.12112387
agn,HETDEX J005158.04-004434.3,12.991846,-0.7428544,2.461,1.0
agn,HETDEX J005158.04-004434.3,12.991846,-0.7428544,2.461,1.0
agn,HETDEX J005158.04-004434.3,12.991846,-0.7428544,2.461,1.0
lae,HETDEX J021652.97-004430.7,34.220688,-0.74186206,2.6468391,0.94807786
lae,HETDEX J011543.29-004428.2,18.93037,-0.741163,2.9107668,0.8528598
agn,HETDEX J014342.31-004426.7,25.926294,-0.74074495,2.24,1.0
agn,HETDEX J014342.31-004426.7,25.926294,-0.74074495,2.24,1.0
lae,HETDEX J011530.31-004419.0,18.876297,-0.738609,2.8604763,0.95
lae,HETDEX J014411.85-004415.6,26.04937,-0.737667,2.3579226,0.64496
lae,HETDEX J013250.87-004413.6,23.21195,-0.737125,2.5655937,0.95
lae,HETDEX J013251.05-004411.1,23.212692,-0.7364199,2.6349657,0.95
lae,HETDEX J010237.48-004411.0,15.656178,-0.736392,2.664316,0.95
lae,HETDEX J014412.64-004408.9,26.05266,-0.735799,2.6506412,0.85203046
lae,HETDEX J021646.30-004406.0,34.192932,-0.73499393,3.0530252,0.95
lae,HETDEX J010246.36-004403.9,15.693177,-0.73441494,2.2408764,0.95
lae,HETDEX J015446.92-004358.4,28.69552,-0.732879,2.1839125,0.95
lae,HETDEX J005129.43-004356.7,12.8726425,-0.732427,2.4870062,0.95
lae,HETDEX J015445.90-004355.8,28.691244,-0.732153,2.76015,0.95
lae,HETDEX J013244.06-004352.9,23.183578,-0.731361,1.9517221,0.3321295
lae,HETDEX J005152.54-004345.4,12.968918,-0.72928005,2.8640723,0.95
lae,HETDEX J005207.69-004345.3,13.032057,-0.729263,1.9696758,0.95
lae,HETDEX J015447.08-004338.3,28.696154,-0.72731,2.6443708,0.499998
lae,HETDEX J015444.75-004335.7,28.686478,-0.726588,2.0489872,0.95
lae,HETDEX J011608.62-004317.3,19.03593,-0.72148,2.6687675,0.95
lae,HETDEX J015446.48-004317.2,28.693686,-0.72145003,2.2813919,0.95
lae,HETDEX J015445.45-004315.3,28.689377,-0.720919,2.6562192,0.9335234
lae,HETDEX J011607.69-004313.8,19.032045,-0.7204891,2.8011184,0.95
lae,HETDEX J011554.68-004313.7,18.97782,-0.720481,2.0890336,0.95
lae,HETDEX J011608.45-004312.5,19.035221,-0.720143,2.974034,0.95
lae,HETDEX J011536.84-004309.5,18.903486,-0.719304,2.5054042,0.95
lae,HETDEX J011547.77-004309.3,18.949038,-0.719255,2.1583068,0.95
lae,HETDEX J005221.50-004303.8,13.089574,-0.71771,2.4224973,0.95
lae,HETDEX J005215.33-004302.8,13.063895,-0.717443,2.6087432,0.95
lae,HETDEX J021746.49-004301.1,34.443714,-0.7169691,2.2566586,0.95
lae,HETDEX J021731.32-004300.9,34.38048,-0.716917,2.6023738,0.95
lae,HETDEX J022131.02-004250.4,35.37924,-0.713992,3.0762033,0.95
lae,HETDEX J021731.51-004242.8,34.381287,-0.711889,2.4800205,0.95
lae,HETDEX J022504.41-004234.5,36.268356,-0.70959,3.1350274,0.95
lae,HETDEX J015657.83-004234.5,29.240961,-0.709575,3.3648343,0.95
lae,HETDEX J011546.59-004233.0,18.944107,-0.709169,3.214282,0.785322
agn,HETDEX J021817.65-004229.1,34.573547,-0.7080719,2.867,1.0
agn,HETDEX J021817.65-004229.1,34.573547,-0.7080719,2.867,1.0
agn,HETDEX J021817.65-004229.1,34.573547,-0.7080719,2.867,1.0
agn,HETDEX J021817.65-004229.1,34.573547,-0.7080719,2.867,1.0
lae,HETDEX J021649.36-004218.3,34.20566,-0.705092,2.0613377,0.95
lae,HETDEX J021648.21-004216.9,34.200855,-0.704685,2.9323752,0.95
lae,HETDEX J021825.01-004214.4,34.604214,-0.704009,2.5937264,0.95
lae,HETDEX J021810.25-004209.0,34.542717,-0.702509,1.9656036,0.3668173
lae,HETDEX J021648.35-004208.6,34.201454,-0.70239097,2.299486,0.95
lae,HETDEX J011610.51-004206.6,19.0438,-0.701835,3.1525784,0.95
lae,HETDEX J005224.17-004206.1,13.100725,-0.701683,2.9095578,0.8319555
lae,HETDEX J015649.80-004203.0,29.207502,-0.70082396,2.496337,0.95
lae,HETDEX J005209.85-004202.3,13.041031,-0.700639,2.937106,0.8140037
lae,HETDEX J011610.95-004157.0,19.045628,-0.699158,2.193737,0.95
agn,HETDEX J011541.06-004152.1,18.921068,-0.697812,2.339,1.0
lae,HETDEX J010249.38-004150.8,15.705756,-0.697449,2.5902948,0.95
lae,HETDEX J021741.75-004146.1,34.423954,-0.696136,3.2502637,0.23030841
lae,HETDEX J005210.62-004137.5,13.044251,-0.693753,2.6108162,0.92360234
lae,HETDEX J021749.34-004137.1,34.455593,-0.693631,2.5564768,0.95
lae,HETDEX J021733.90-004113.9,34.391247,-0.687201,2.5606325,0.95
lae,HETDEX J014350.56-004111.1,25.960672,-0.686428,2.0660691,0.95
lae,HETDEX J021748.39-004053.2,34.45161,-0.681438,2.874152,0.95
lae,HETDEX J022218.49-004050.5,35.577034,-0.680685,2.4793131,0.95
lae,HETDEX J021811.93-004045.5,34.549717,-0.679294,2.8425882,0.92387784
lae,HETDEX J021733.88-004045.4,34.391182,-0.679277,3.475306,0.95
lae,HETDEX J014333.66-004041.5,25.89027,-0.678183,2.2436576,0.95
lae,HETDEX J005227.97-004032.4,13.116556,-0.675674,2.603197,0.95
lae,HETDEX J014412.39-004030.8,26.051605,-0.675222,2.4734626,0.3785699
lae,HETDEX J021827.78-004022.6,34.615757,-0.672944,3.160099,0.4404693
lae,HETDEX J011529.87-004009.8,18.87445,-0.6694,3.2475243,0.95
lae,HETDEX J014327.77-004009.3,25.865688,-0.669244,2.0967355,0.3568082
lae,HETDEX J005153.60-004007.2,12.973345,-0.668657,2.135786,0.95
lae,HETDEX J005537.19-004003.4,13.904959,-0.667611,2.25275,0.95
lae,HETDEX J011543.97-003959.6,18.933195,-0.666568,2.62891,0.79142284
lae,HETDEX J021822.59-003951.5,34.594128,-0.66431,2.2461753,0.95
lae,HETDEX J022221.19-003949.7,35.588284,-0.663808,1.9729097,0.95
lae,HETDEX J014423.20-003923.6,26.096678,-0.656563,2.5499356,0.95
lae,HETDEX J022145.73-003921.6,35.440556,-0.656002,2.144393,0.95
lae,HETDEX J021815.64-003915.6,34.565166,-0.654326,3.0828524,0.95
lae,HETDEX J022229.02-003907.2,35.620922,-0.65199,2.1913927,0.95
lae,HETDEX J005133.51-003852.8,12.889624,-0.648013,2.2067215,0.95
lae,HETDEX J022140.64-003846.2,35.419342,-0.646178,1.9663191,0.95
lae,HETDEX J021731.00-003841.0,34.379173,-0.644716,1.947896,0.4431554
lae,HETDEX J005616.32-003836.8,14.068003,-0.643568,2.0336254,0.95
lae,HETDEX J011625.77-003829.7,19.107365,-0.641594,2.3036,0.95
lae,HETDEX J011626.91-003826.2,19.11212,-0.640615,3.0458746,0.95
lae,HETDEX J021815.58-003826.2,34.564915,-0.640598,2.1207778,0.91651905
lae,HETDEX J022139.45-003817.7,35.414375,-0.638239,3.3542933,0.95
lae,HETDEX J011555.69-003806.2,18.98204,-0.635053,2.2192447,0.95
lae,HETDEX J011625.54-003802.8,19.10643,-0.634121,2.11998,0.95
lae,HETDEX J005155.62-003758.7,12.9817505,-0.632979,2.4207938,0.95
lae,HETDEX J005139.70-003756.8,12.915427,-0.632435,1.9571853,0.95
lae,HETDEX J011624.50-003753.6,19.102097,-0.631559,2.6499162,0.95
lae,HETDEX J005133.09-003745.6,12.887859,-0.629331,2.4259121,0.95
lae,HETDEX J022154.51-003744.2,35.477142,-0.628945,3.1836805,0.95
agn,HETDEX J011549.27-003742.2,18.955084,-0.62861246,3.1139998,1.0
lae,HETDEX J022147.14-003739.0,35.44643,-0.627502,1.9484556,0.95
